archive_rank,slug,title,award_date,awwwards_url,requested_url,visit_status,http_status,final_url,redirect_host_changed,mirror_status,mirror_has_html,mirror_file_count,mirror_bytes
153,farm-minerals,Farm Minerals,2026-02-19,https://www.awwwards.com/sites/farm-minerals,https://www.farmminerals.com/promo,live_html,200,https://www.farmminerals.com/promo,False,mirrored,True,5,404587
154,studio-dialect,Studio Dialect,2026-02-18,https://www.awwwards.com/sites/studio-dialect,https://studiodialect.com/,live_html,200,https://studiodialect.com/,False,mirrored,True,20,2593932
155,mob-links,MOB LINKS,2026-02-17,https://www.awwwards.com/sites/mob-links,https://moblinks.fr/,live_html,200,https://www.moblinks.fr/,False,mirrored,True,1,606
156,telha-clarke,Telha Clarke,2026-02-16,https://www.awwwards.com/sites/telha-clarke,https://telhaclarke.com.au/,live_html,200,https://telhaclarke.com.au/,False,mirrored,True,6,396841
157,lightweight,Lightweight,2026-02-15,https://www.awwwards.com/sites/lightweight,https://lightweight.info/,live_html,200,https://lightweight.info/en,False,mirrored,True,1,650
158,damn-good-brands-2,Damn Good Brands,2026-02-14,https://www.awwwards.com/sites/damn-good-brands-2,https://damngoodbrands.com/,live_html,200,https://damngoodbrands.com/,False,mirrored,True,44,1332953
159,valiente,VALIENTE,2026-02-13,https://www.awwwards.com/sites/valiente,https://valientebrands.com/,live_html,200,https://valientebrands.com/,False,mirrored,True,11,404751
160,art-here-2025-richard-mille,Art Here 2025 - Richard Mille,2026-02-12,https://www.awwwards.com/sites/art-here-2025-richard-mille,https://artprize-shadows.com/,live_html,200,https://artprize-shadows.com/,False,mirrored,True,3,75649
161,emilie-aubry,Emilie Aubry,2026-02-11,https://www.awwwards.com/sites/emilie-aubry,https://www.emilieaubry.com/,live_html,200,https://www.emilieaubry.com/,False,mirrored,True,13,305052
162,sileent,SILEENT,2026-02-10,https://www.awwwards.com/sites/sileent,https://www.sileent.com/,live_html,200,https://www.sileent.com/,False,mirrored,True,52,2467743
163,the-renaissance-edition,The Renaissance Edition,2026-02-09,https://www.awwwards.com/sites/the-renaissance-edition,https://www.shopify.com/editions/winter2026,live_html,200,https://www.shopify.com/editions/winter2026,False,mirrored,True,45,19022816
164,nicola-romeitm,Nicola Romei™,2026-02-08,https://www.awwwards.com/sites/nicola-romeitm,https://www.nicolaromei.com/,live_html,200,https://www.nicolaromei.com/,False,mirrored,True,9,172372
165,nfinite,Nfinite,2026-02-07,https://www.awwwards.com/sites/nfinite,https://www.nfinitenano.com/,live_html,200,https://nfinitepaper.com/,True,mirrored,True,1,781
166,ciridae,Ciridae,2026-02-06,https://www.awwwards.com/sites/ciridae,https://www.ciridae.com/,live_html,200,https://www.ciridae.com/,False,mirrored,True,7,889927
167,aramco-shoot-for-the-future,Aramco - Shoot For The Future,2026-02-05,https://www.awwwards.com/sites/aramco-shoot-for-the-future,https://sponsorships.aramco.com/cba/shoot-for-the-future/,live_html,200,https://sponsorships.aramco.com/cba/shoot-for-the-future/,False,mirrored,True,5,246844
168,explore-primland,Explore Primland,2026-02-04,https://www.awwwards.com/sites/explore-primland,https://explore.ownprimland.com/,live_html,200,https://explore.ownprimland.com/,False,mirrored,True,8,938610
169,c-design-by-dylan,©Design by Dylan,2026-02-03,https://www.awwwards.com/sites/c-design-by-dylan,https://www.dylanbrouwer.design/,live_html,200,https://www.dylanbrouwer.design/,False,mirrored,True,23,1323276
170,ethan-tom,Ethan & Tom,2026-02-02,https://www.awwwards.com/sites/ethan-tom,https://ethanandtom.com,live_html,200,https://www.ethanandtom.com/,False,mirrored,True,1,614
171,mouthful-of-dust,Mouthful of Dust,2026-02-01,https://www.awwwards.com/sites/mouthful-of-dust,https://www.slv.vic.gov.au/mouthful-of-dust/,live_html,200,https://www.slv.vic.gov.au/mouthful-of-dust/,False,mirrored,True,3,97045
172,yucca-packaging,Yucca Packaging,2026-01-31,https://www.awwwards.com/sites/yucca-packaging,https://yucca.co.za/,live_html,200,https://yucca.co.za/,False,mirrored,True,31,2100974
173,pedestal,Pedestal,2026-01-30,https://www.awwwards.com/sites/pedestal,https://www.pedestal.com/,live_html,200,https://www.pedestal.com/,False,mirrored,True,52,13170696
174,follow-art,FOLLOW.ART,2026-01-29,https://www.awwwards.com/sites/follow-art,https://follow.art/,live_html,200,https://follow.art/,False,mirrored,True,51,1633220
175,sleep-well-creative,Sleep Well Creative,2026-01-28,https://www.awwwards.com/sites/sleep-well-creative,https://sleep-well-creatives.com/,live_html,200,https://sleep-well-creatives.com/,False,mirrored,True,9,233956
176,occupy,OCCUPY,2026-01-27,https://www.awwwards.com/sites/occupy,https://occupied.unadsgn.tw/,live_html,200,https://occupied.unadsgn.tw/,False,mirrored,True,24,400951
177,becane-paris,Bécane Paris,2026-01-26,https://www.awwwards.com/sites/becane-paris,https://www.becaneparis.com/,live_html,200,https://www.becaneparis.com/,False,mirrored,True,4,111900
178,etienne-planeix,Etienne Planeix,2026-01-25,https://www.awwwards.com/sites/etienne-planeix,https://www.etienne.studio/,live_html,200,https://www.etienne.studio/,False,mirrored,True,10,961334
179,weekend-max-mara-holiday-edit,Weekend Max Mara Holiday Edit,2026-01-24,https://www.awwwards.com/sites/weekend-max-mara-holiday-edit,https://weekend-mm-2025-gift-guide-production.monogrid.io,live_html,200,https://weekend-mm-2025-gift-guide-production.monogrid.io,False,mirrored,True,4,17177
180,naked-city-films,Naked City Films,2026-01-23,https://www.awwwards.com/sites/naked-city-films,https://www.nakedcityfilms.com/,access_blocked,429,https://www.nakedcityfilms.com/,False,no_html,False,0,0
181,ironhill,IRONHILL,2026-01-22,https://www.awwwards.com/sites/ironhill,https://ironhill.au/,live_html,200,https://ironhill.au/,False,mirrored,True,4,1055944
182,brunos-portfolio,Bruno's Portfolio,2026-01-21,https://www.awwwards.com/sites/brunos-portfolio,https://bruno-simon.com,live_html,200,https://bruno-simon.com,False,mirrored,True,12,128912
183,jesko-jets,Jesko Jets,2026-01-20,https://www.awwwards.com/sites/jesko-jets,https://jeskojets.com/,live_html,200,https://jeskojets.com/,False,mirrored,True,9,355237
184,shopify-live-globe-2025,Shopify Live Globe 2025,2026-01-19,https://www.awwwards.com/sites/shopify-live-globe-2025,https://bfcm.shop,live_html,200,https://bfcm.shopify.com/,True,mirrored,True,1,632
185,midlife-engineering,Midlife Engineering,2026-01-18,https://www.awwwards.com/sites/midlife-engineering,https://midlife.engineering,live_html,200,https://www.midlife.engineering/,False,mirrored,True,1,743
186,paper-tiger,Paper Tiger,2026-01-17,https://www.awwwards.com/sites/paper-tiger,https://www.papertiger.com,live_html,200,https://www.papertiger.com,False,mirrored,True,5,276934
187,language-explorer,Language Explorer,2026-01-16,https://www.awwwards.com/sites/language-explorer,https://sites.research.google/languages/language-explorer,live_html,200,https://sites.research.google/languages/language-explorer/,False,mirrored,True,7,54993
188,breakthrough-energy,Breakthrough Energy,2026-01-15,https://www.awwwards.com/sites/breakthrough-energy,https://www.breakthroughenergy.org/,live_html,200,https://www.breakthroughenergy.org/,False,mirrored,True,6,1128252
189,unesco-stolen-objects-museum,UNESCO Stolen Objects Museum,2026-01-14,https://www.awwwards.com/sites/unesco-stolen-objects-museum,https://museum.unesco.org,live_html,200,https://museum.unesco.org,False,mirrored,True,96,3206903
190,lightship-1,Lightship,2026-01-13,https://www.awwwards.com/sites/lightship-1,https://www.lightshiprv.com/,live_html,200,https://www.lightshiprv.com/,False,mirrored,True,5,301588
191,max-mara-untamed-heroine,Max Mara - Untamed Heroine,2026-01-12,https://www.awwwards.com/sites/max-mara-untamed-heroine,https://untamedheroinegame.maxmara.com/,live_html,200,https://untamedheroinegame.maxmara.com/,False,mirrored,True,3,41092
192,ogaki,OGAKI,2026-01-11,https://www.awwwards.com/sites/ogaki,https://www.ogakidigital.com/,live_html,200,https://www.ogakidigital.com/,False,mirrored,True,14,335652
193,integratedbio,IntegratedBio,2026-01-10,https://www.awwwards.com/sites/integratedbio,https://integratedbiosciences.com/,access_blocked,403,https://integratedbio.com/,True,mirrored,True,1,787
194,estrela,Estrela,2026-01-09,https://www.awwwards.com/sites/estrela,https://estrela.studio/,live_html,200,https://estrela.studio/,False,mirrored,True,5,225048
195,slush,Slush,2026-01-08,https://www.awwwards.com/sites/slush,https://slush.app/,live_html,200,https://slush.app/,False,mirrored,True,6,272451
196,dime-mtl,Dime MTL,2026-01-07,https://www.awwwards.com/sites/dime-mtl,https://dimemtl.com/,live_html,200,https://dimemtl.com/,False,mirrored,True,20,927777
197,prototype-3,Prototype,2026-01-06,https://www.awwwards.com/sites/prototype-3,https://www.prototypestudio.fr/,live_html,200,https://www.prototypestudio.fr/,False,mirrored,True,12,426155
198,omega-my-little-secret,Omega My Little Secret,2026-01-05,https://www.awwwards.com/sites/omega-my-little-secret,https://www.omegawatches.com/fr-fr/my-little-secret/,live_html,200,https://www.omegawatches.com/fr-fr/my-little-secret/,False,mirrored,True,64,4182792
199,vogue-business-archrival,Vogue Business | Archrival,2026-01-04,https://www.awwwards.com/sites/vogue-business-archrival,https://www.vogue.com/article/gen-z-broke-the-marketing-funnel-part-ii-what-now,live_html,200,https://www.vogue.com/article/gen-z-broke-the-marketing-funnel-part-ii-what-now,False,mirrored,True,13,3038778
200,the-pendragon-cycle,The Pendragon Cycle,2026-01-03,https://www.awwwards.com/sites/the-pendragon-cycle,https://pendragoncycle.com/,live_html,200,https://pendragoncycle.com/,False,mirrored,True,11,91224
201,find-your-love,Find Your Love,2026-01-02,https://www.awwwards.com/sites/find-your-love,https://www.cartier.com/en-us/loveconfigurator.html,live_html,200,https://www.cartier.com/en-us/loveconfigurator.html,False,mirrored,True,9,1117018
202,glenn-catteeuw-portfolio-1,Glenn Catteeuw - Portfolio,2026-01-01,https://www.awwwards.com/sites/glenn-catteeuw-portfolio-1,https://glenncatteeuw.com/,live_html,200,https://glenncatteeuw.com/,False,mirrored,True,6,83166
203,sunday,Sunday,2025-12-31,https://www.awwwards.com/sites/sunday,https://www.sunday.ai/,live_html,200,https://www.sunday.ai/,False,mirrored,True,18,1093964
204,inversa,Inversa,2025-12-30,https://www.awwwards.com/sites/inversa,https://inversa.com/,live_html,200,https://inversa.com/,False,mirrored,True,9,797445
205,mindmarket,MindMarket,2025-12-29,https://www.awwwards.com/sites/mindmarket,https://mindmarket.com/,live_html,200,https://mindmarket.com/,False,mirrored,True,3,309585
206,superlocal-design-festival-25,Superlocal Design Festival 25,2025-12-28,https://www.awwwards.com/sites/superlocal-design-festival-25,https://superlocaldesign.com/,not_found,404,https://superlocaldesign.com/,False,no_html,False,0,0
207,artiom-yakushev,Artiom Yakushev,2025-12-27,https://www.awwwards.com/sites/artiom-yakushev,https://www.art-yakushev.com/,live_html,200,https://www.art-yakushev.com/,False,mirrored,True,7,475894
208,paris-by-emily,Paris by Emily,2025-12-26,https://www.awwwards.com/sites/paris-by-emily,https://www.parisbyemily.com/,live_html,200,https://www.parisbyemily.com/,False,mirrored,True,9,152799
209,tesoro-1,Tesoro,2025-12-25,https://www.awwwards.com/sites/tesoro-1,https://www.tesoroxp.com,live_html,200,https://www.tesoroxp.com,False,mirrored,True,17,1501760
210,ousmane-dembele-ballon-dor,Ousmane Dembélé ⏤ Ballon d'Or,2025-12-24,https://www.awwwards.com/sites/ousmane-dembele-ballon-dor,https://www.ousmaneballondor.fr,live_html,200,https://www.ousmaneballondor.fr,False,mirrored,True,12,3643241
211,the-creative-website-manualtm,The Creative Website Manual™,2025-12-23,https://www.awwwards.com/sites/the-creative-website-manualtm,https://www.creativewebmanual.com/,live_html,200,https://www.creativewebmanual.com/,False,mirrored,True,5,539396
212,stringtune,StringTune,2025-12-22,https://www.awwwards.com/sites/stringtune,https://string-tune.fiddle.digital,live_html,200,https://string-tune.fiddle.digital,False,mirrored,True,27,2142439
213,12-mil,12 Mil,2025-12-21,https://www.awwwards.com/sites/12-mil,https://docemilmusic.com/,http_error,402,https://docemilmusic.com/,False,no_html,False,0,0
214,the-house-of-wonders,The House of Wonders,2025-12-20,https://www.awwwards.com/sites/the-house-of-wonders,https://150years.audemarspiguet.com/en#/rooms,live_html,200,https://150years.audemarspiguet.com/en#/rooms,False,mirrored,True,3,4998
215,motto-xx,Motto XX,2025-12-19,https://www.awwwards.com/sites/motto-xx,https://xx.wearemotto.com,live_html,200,https://xx.wearemotto.com,False,mirrored,True,8,709476
216,lusano,Lusano,2025-12-18,https://www.awwwards.com/sites/lusano,https://www.lusano.com/,live_html,200,https://www.lusano.com/,False,mirrored,True,3,246398
217,obys-design-books,Obys' Design Books,2025-12-17,https://www.awwwards.com/sites/obys-design-books,https://library.obys.agency/,live_html,200,https://library.obys.agency/,False,mirrored,True,4,151814
218,osmo-1,Osmo,2025-12-16,https://www.awwwards.com/sites/osmo-1,https://osmo.supply/,live_html,200,https://www.osmo.supply/,False,mirrored,True,2,908
219,freshman,Freshman,2025-12-15,https://www.awwwards.com/sites/freshman,https://freshman.tv/,live_html,200,https://freshman.tv/,False,mirrored,True,4,44512
220,kokuyo,KOKUYO Curiosity is Life,2025-12-14,https://www.awwwards.com/sites/kokuyo,https://www.kokuyo.com/en/special/curiosity-is-life/,live_html,200,https://www.kokuyo.com/en/special/curiosity-is-life/,False,mirrored,True,9,315883
221,max-milkin-portfolio,MAX MILKIN Portfolio,2025-12-13,https://www.awwwards.com/sites/max-milkin-portfolio,https://www.maxmilkin.com/,live_html,200,https://www.maxmilkin.com/,False,mirrored,True,4,3240
222,shopify-supply-performance-pack,Shopify Supply | Performance Pack,2025-12-12,https://www.awwwards.com/sites/shopify-supply-performance-pack,https://shopify.supply/performance-pack,live_html,200,https://shopify.supply/collections/performance-pack,False,mirrored,True,62,2575514
223,flim,Flim,2025-12-11,https://www.awwwards.com/sites/flim,https://www.flim.ai/,live_html,200,https://flim.ai/,False,mirrored,True,2,908
224,seventeen,Seventeen,2025-12-10,https://www.awwwards.com/sites/seventeen,https://www.seventeenagency.com/,live_html,200,https://www.seventeenagency.com/,False,mirrored,True,11,311116
225,norgram-co,norgram.co,2025-12-09,https://www.awwwards.com/sites/norgram-co,https://www.norgram.co/,live_html,200,https://www.norgram.co/,False,mirrored,True,5,84308
226,the-spark,The Spark,2025-12-08,https://www.awwwards.com/sites/the-spark,https://spark.thedigitalpanda.com/,live_html,200,https://spark.thedigitalpanda.com/,False,mirrored,True,6,2465740
227,jacques-cie,Jacques + Cie,2025-12-07,https://www.awwwards.com/sites/jacques-cie,https://jacques-cie.com/,live_html,200,https://jacques-cie.com/,False,mirrored,True,6,164315
228,quiet-cubes,Quiet Cubes,2025-12-06,https://www.awwwards.com/sites/quiet-cubes,https://quietcubes.com,live_html,200,https://quietcubes.com,False,mirrored,True,9,639176
229,titangate-equity,TitanGate Equity,2025-12-05,https://www.awwwards.com/sites/titangate-equity,https://titangatequity.com/,live_html,200,https://titangatequity.com/,False,mirrored,True,7,282069
230,davincii,DaVincii,2025-12-04,https://www.awwwards.com/sites/davincii,https://davincii.com/,live_html,200,https://davincii.com/,False,mirrored,True,36,1722172
231,house-of-corto,House Of Corto,2025-12-03,https://www.awwwards.com/sites/house-of-corto,https://www.houseofcorto.com,not_found,404,https://www.houseofcorto.com,False,no_html,False,1,320
232,elliott-mangham,Elliott Mangham,2025-12-02,https://www.awwwards.com/sites/elliott-mangham,https://elliott.mangham.dev,live_html,200,https://elliott.mangham.dev,False,mirrored,True,7,340648
233,paolo-vendramini,Paolo Vendramini,2025-12-01,https://www.awwwards.com/sites/paolo-vendramini,https://www.paolovendramini.com/,live_html,200,https://www.paolovendramini.com/,False,mirrored,True,13,651024
234,microsoft-ai,Microsoft AI,2025-11-30,https://www.awwwards.com/sites/microsoft-ai,https://microsoft.ai/,live_html,200,https://microsoft.ai/,False,mirrored,True,12,920255
235,creative-giants,Creative Giants,2025-11-29,https://www.awwwards.com/sites/creative-giants,https://www.creativegiants.art/,live_html,200,https://creativegiants.art/,False,mirrored,True,2,952
236,new-genre-studio,New Genre Studio,2025-11-28,https://www.awwwards.com/sites/new-genre-studio,https://newgenre.studio,live_html,200,https://newgenre.studio,False,mirrored,True,21,7132205
237,glyphic-biotechnologies,Glyphic Biotechnologies,2025-11-27,https://www.awwwards.com/sites/glyphic-biotechnologies,https://www.glyphic.bio/,live_html,200,https://www.glyphic.bio/,False,mirrored,True,5,274621
238,the-monolith-project,The Monolith Project,2025-11-26,https://www.awwwards.com/sites/the-monolith-project,https://themonolithproject.net/,live_html,200,https://themonolithproject.net/,False,mirrored,True,6,370635
